task,method,seed,t,folds,regret
knn_housing,ags_gp_no_stop,3,16,80,0.006828127086274671
knn_housing,ags_gp_no_stop,3,17,85,0.006828127086274671
knn_housing,ags_gp_no_stop,3,18,90,0.006828127086274671
knn_housing,ags_gp_no_stop,3,19,95,0.006828127086274671
knn_housing,ags_gp_no_stop,3,20,100,0.006828127086274671
knn_housing,ags_gp_no_stop,3,21,105,0.006828127086274671
knn_housing,ags_gp_no_stop,3,22,110,0.006828127086274671
knn_housing,ags_gp_no_stop,3,23,113,0.006828127086274671
knn_housing,ags_gp_no_stop,3,24,118,0.006828127086274671
knn_housing,ags_gp_no_stop,4,1,5,0.0672868530411686
knn_housing,ags_gp_no_stop,4,2,10,0.0672868530411686
knn_housing,ags_gp_no_stop,4,3,15,0.0672868530411686
knn_housing,ags_gp_no_stop,4,4,20,0.0672868530411686
knn_housing,ags_gp_no_stop,4,5,25,0.0672868530411686
knn_housing,ags_gp_no_stop,4,6,30,0.0672868530411686
knn_housing,ags_gp_no_stop,4,7,35,0.0672868530411686
knn_housing,ags_gp_no_stop,4,8,40,0.006828127086274671
knn_housing,ags_gp_no_stop,4,9,45,0.006828127086274671
knn_housing,ags_gp_no_stop,4,10,50,0.006828127086274671
knn_housing,ags_gp_no_stop,4,11,55,0.006828127086274671
knn_housing,ags_gp_no_stop,4,12,60,0.0
knn_housing,ags_gp_no_stop,4,13,65,0.0
knn_housing,ags_gp_no_stop,4,14,70,0.0
knn_housing,ags_gp_no_stop,4,15,75,0.0
knn_housing,ags_gp_no_stop,4,16,80,0.0
knn_housing,ags_gp_no_stop,4,17,85,0.0
knn_housing,ags_gp_no_stop,4,18,90,0.0
knn_housing,ags_gp_no_stop,4,19,95,0.0
knn_housing,ags_gp_no_stop,4,20,100,0.0
knn_housing,ags_gp_no_stop,4,21,105,0.0
knn_housing,ags_gp_no_stop,4,22,110,0.0
knn_housing,ags_gp_no_stop,4,23,115,0.0
knn_housing,ags_gp_no_stop,4,24,120,0.0
knn_housing,ags_gp_no_stop,5,1,5,0.0742744172208234
knn_housing,ags_gp_no_stop,5,2,10,0.0672868530411686
knn_housing,ags_gp_no_stop,5,3,15,0.034854101666787374
knn_housing,ags_gp_no_stop,5,4,20,0.034854101666787374
knn_housing,ags_gp_no_stop,5,5,25,0.024861617443068473
knn_housing,ags_gp_no_stop,5,6,30,0.024861617443068473
knn_housing,ags_gp_no_stop,5,7,35,0.024861617443068473
knn_housing,ags_gp_no_stop,5,8,40,0.024861617443068473
knn_housing,ags_gp_no_stop,5,9,45,0.006828127086274671
knn_housing,ags_gp_no_stop,5,10,50,0.006828127086274671
knn_housing,ags_gp_no_stop,5,11,55,0.0
knn_housing,ags_gp_no_stop,5,12,60,0.0
knn_housing,ags_gp_no_stop,5,13,65,0.0
knn_housing,ags_gp_no_stop,5,14,70,0.0
knn_housing,ags_gp_no_stop,5,15,75,0.0
knn_housing,ags_gp_no_stop,5,16,80,0.0
knn_housing,ags_gp_no_stop,5,17,85,0.0
knn_housing,ags_gp_no_stop,5,18,90,0.0
knn_housing,ags_gp_no_stop,5,19,93,0.0
knn_housing,ags_gp_no_stop,5,20,98,0.0
knn_housing,ags_gp_no_stop,5,21,103,0.0
knn_housing,ags_gp_no_stop,5,22,105,0.0
knn_housing,ags_gp_no_stop,5,23,107,0.0
knn_housing,ags_gp_no_stop,5,24,109,0.0
knn_housing,ags_gp_no_stop,6,1,5,0.0
knn_housing,ags_gp_no_stop,6,2,10,0.0
knn_housing,ags_gp_no_stop,6,3,15,0.0
knn_housing,ags_gp_no_stop,6,4,20,0.0
knn_housing,ags_gp_no_stop,6,5,25,0.0
knn_housing,ags_gp_no_stop,6,6,30,0.006828127086274671
knn_housing,ags_gp_no_stop,6,7,35,0.006828127086274671
knn_housing,ags_gp_no_stop,6,8,40,0.006828127086274671
knn_housing,ags_gp_no_stop,6,9,45,0.006828127086274671
knn_housing,ags_gp_no_stop,6,10,50,0.006828127086274671
knn_housing,ags_gp_no_stop,6,11,55,0.006828127086274671
knn_housing,ags_gp_no_stop,6,12,60,0.006828127086274671
knn_housing,ags_gp_no_stop,6,13,65,0.006828127086274671
knn_housing,ags_gp_no_stop,6,14,70,0.006828127086274671
knn_housing,ags_gp_no_stop,6,15,75,0.006828127086274671
knn_housing,ags_gp_no_stop,6,16,78,0.006828127086274671
knn_housing,ags_gp_no_stop,6,17,83,0.006828127086274671
knn_housing,ags_gp_no_stop,6,18,85,0.006828127086274671
knn_housing,ags_gp_no_stop,6,19,87,0.006828127086274671
knn_housing,ags_gp_no_stop,6,20,90,0.006828127086274671
knn_housing,ags_gp_no_stop,6,21,93,0.006828127086274671
knn_housing,ags_gp_no_stop,6,22,97,0.006828127086274671
knn_housing,ags_gp_no_stop,6,23,99,0.006828127086274671
knn_housing,ags_gp_no_stop,6,24,101,0.006828127086274671
knn_housing,ags_gp_no_stop,7,1,5,0.0742744172208234
knn_housing,ags_gp_no_stop,7,2,10,0.0742744172208234
knn_housing,ags_gp_no_stop,7,3,15,0.04797262379375339
knn_housing,ags_gp_no_stop,7,4,20,0.04797262379375339
knn_housing,ags_gp_no_stop,7,5,25,0.04797262379375339
knn_housing,ags_gp_no_stop,7,6,30,0.018555151741079023
knn_housing,ags_gp_no_stop,7,7,35,0.018555151741079023
knn_housing,ags_gp_no_stop,7,8,40,0.018555151741079023
knn_housing,ags_gp_no_stop,7,9,45,0.006828127086274671
knn_housing,ags_gp_no_stop,7,10,50,0.006828127086274671
knn_housing,ags_gp_no_stop,7,11,55,0.006828127086274671
knn_housing,ags_gp_no_stop,7,12,60,0.0
knn_housing,ags_gp_no_stop,7,13,65,0.0
knn_housing,ags_gp_no_stop,7,14,70,0.0
knn_housing,ags_gp_no_stop,7,15,75,0.0
knn_housing,ags_gp_no_stop,7,16,80,0.0
knn_housing,ags_gp_no_stop,7,17,85,0.0
knn_housing,ags_gp_no_stop,7,18,90,0.0
knn_housing,ags_gp_no_stop,7,19,95,0.0
knn_housing,ags_gp_no_stop,7,20,100,0.0
knn_housing,ags_gp_no_stop,7,21,105,0.0
knn_housing,ags_gp_no_stop,7,22,110,0.0
knn_housing,ags_gp_no_stop,7,23,115,0.0
knn_housing,ags_gp_no_stop,7,24,120,0.0
knn_housing,ags_gp_no_stop,8,1,5,0.12617038530071262
knn_housing,ags_gp_no_stop,8,2,10,0.11834635723018722
knn_housing,ags_gp_no_stop,8,3,15,0.12307266967124392
knn_housing,ags_gp_no_stop,8,4,20,0.04797262379375339
knn_housing,ags_gp_no_stop,8,5,25,0.04797262379375339
knn_housing,ags_gp_no_stop,8,6,30,0.04797262379375339
knn_housing,ags_gp_no_stop,8,7,35,0.04797262379375339
knn_housing,ags_gp_no_stop,8,8,40,0.015402812413925493
knn_housing,ags_gp_no_stop,8,9,45,0.0
knn_housing,ags_gp_no_stop,8,10,50,0.0
knn_housing,ags_gp_no_stop,8,11,55,0.0
knn_housing,ags_gp_no_stop,8,12,60,0.0
knn_housing,ags_gp_no_stop,8,13,65,0.0
knn_housing,ags_gp_no_stop,8,14,70,0.0
knn_housing,ags_gp_no_stop,8,15,75,0.0
knn_housing,ags_gp_no_stop,8,16,80,0.0
knn_housing,ags_gp_no_stop,8,17,85,0.0
knn_housing,ags_gp_no_stop,8,18,90,0.0
knn_housing,ags_gp_no_stop,8,19,95,0.0
knn_housing,ags_gp_no_stop,8,20,97,0.0
knn_housing,ags_gp_no_stop,8,21,102,0.0
knn_housing,ags_gp_no_stop,8,22,107,0.0
knn_housing,ags_gp_no_stop,8,23,109,0.0
knn_housing,ags_gp_no_stop,8,24,111,0.0
knn_housing,ags_gp_no_stop,9,1,5,0.032612493315653024
knn_housing,ags_gp_no_stop,9,2,10,0.032612493315653024
knn_housing,ags_gp_no_stop,9,3,15,0.032612493315653024
knn_housing,ags_gp_no_stop,9,4,20,0.022180005426240212
knn_housing,ags_gp_no_stop,9,5,25,0.022180005426240212
knn_housing,ags_gp_no_stop,9,6,30,0.022180005426240212
knn_housing,ags_gp_no_stop,9,7,35,0.022180005426240212
knn_housing,ags_gp_no_stop,9,8,40,0.022180005426240212
knn_housing,ags_gp_no_stop,9,9,45,0.006871161467357778
knn_housing,ags_gp_no_stop,9,10,50,0.0
knn_housing,ags_gp_no_stop,9,11,55,0.006828127086274671
knn_housing,ags_gp_no_stop,9,12,60,0.006828127086274671
knn_housing,ags_gp_no_stop,9,13,65,0.006828127086274671
knn_housing,ags_gp_no_stop,9,14,70,0.006828127086274671
knn_housing,ags_gp_no_stop,9,15,75,0.006828127086274671
knn_housing,ags_gp_no_stop,9,16,80,0.006828127086274671
knn_housing,ags_gp_no_stop,9,17,85,0.006828127086274671
knn_housing,ags_gp_no_stop,9,18,90,0.006828127086274671
knn_housing,ags_gp_no_stop,9,19,95,0.006828127086274671
knn_housing,ags_gp_no_stop,9,20,98,0.006828127086274671
knn_housing,ags_gp_no_stop,9,21,103,0.006828127086274671
knn_housing,ags_gp_no_stop,9,22,108,0.006828127086274671
knn_housing,ags_gp_no_stop,9,23,110,0.006828127086274671
knn_housing,ags_gp_no_stop,9,24,112,0.006828127086274671
knn_housing,random,0,1,5,0.11834635723018722
knn_housing,random,0,2,10,0.11834635723018722
knn_housing,random,0,3,15,0.047920219424683386
knn_housing,random,0,4,20,0.047920219424683386
knn_housing,random,0,5,25,0.047920219424683386
knn_housing,random,0,6,30,0.047920219424683386
knn_housing,random,0,7,35,0.047920219424683386
knn_housing,random,0,8,40,0.047920219424683386
knn_housing,random,0,9,45,0.006828127086274671
knn_housing,random,0,10,50,0.006828127086274671
knn_housing,random,0,11,55,0.006828127086274671
knn_housing,random,0,12,60,0.006828127086274671
knn_housing,random,0,13,65,0.006828127086274671
knn_housing,random,0,14,70,0.006828127086274671
knn_housing,random,0,15,75,0.006828127086274671
knn_housing,random,0,16,80,0.006828127086274671
knn_housing,random,0,17,85,0.006828127086274671
knn_housing,random,0,18,90,0.006828127086274671
knn_housing,random,0,19,95,0.006828127086274671
knn_housing,random,0,20,100,0.006828127086274671
knn_housing,random,0,21,105,0.006828127086274671
knn_housing,random,0,22,110,0.0
knn_housing,random,0,23,115,0.0
knn_housing,random,0,24,120,0.0
knn_housing,random,1,1,5,0.05592717657792351
knn_housing,random,1,2,10,0.047920219424683386
knn_housing,random,1,3,15,0.018555151741079023
knn_housing,random,1,4,20,0.018555151741079023
knn_housing,random,1,5,25,0.018555151741079023
knn_housing,random,1,6,30,0.018555151741079023
knn_housing,random,1,7,35,0.018555151741079023
knn_housing,random,1,8,40,0.018555151741079023
knn_housing,random,1,9,45,0.018555151741079023
knn_housing,random,1,10,50,0.018555151741079023
knn_housing,random,1,11,55,0.018555151741079023
knn_housing,random,1,12,60,0.018555151741079023
knn_housing,random,1,13,65,0.018555151741079023
knn_housing,random,1,14,70,0.018555151741079023
knn_housing,random,1,15,75,0.018555151741079023
knn_housing,random,1,16,80,0.006871161467357778
knn_housing,random,1,17,85,0.006871161467357778
knn_housing,random,1,18,90,0.006871161467357778
knn_housing,random,1,19,95,0.006871161467357778
knn_housing,random,1,20,100,0.006871161467357778
knn_housing,random,1,21,105,0.006871161467357778
knn_housing,random,1,22,110,0.006871161467357778
knn_housing,random,1,23,115,0.006871161467357778
knn_housing,random,1,24,120,0.006871161467357778
knn_housing,random,2,1,5,0.154981804156562
knn_housing,random,2,2,10,0.12307266967124392
knn_housing,random,2,3,15,0.031207894036804185
knn_housing,random,2,4,20,0.006828127086274671
knn_housing,random,2,5,25,0.006828127086274671
knn_housing,random,2,6,30,0.006828127086274671
knn_housing,random,2,7,35,0.006828127086274671
knn_housing,random,2,8,40,0.006828127086274671
knn_housing,random,2,9,45,0.006828127086274671
knn_housing,random,2,10,50,0.006828127086274671
knn_housing,random,2,11,55,0.006828127086274671
knn_housing,random,2,12,60,0.006828127086274671
knn_housing,random,2,13,65,0.006828127086274671
knn_housing,random,2,14,70,0.006828127086274671
knn_housing,random,2,15,75,0.006828127086274671
knn_housing,random,2,16,80,0.006828127086274671
knn_housing,random,2,17,85,0.006828127086274671
knn_housing,random,2,18,90,0.006828127086274671
knn_housing,random,2,19,95,0.006828127086274671
knn_housing,random,2,20,100,0.006828127086274671
knn_housing,random,2,21,105,0.006828127086274671
knn_housing,random,2,22,110,0.006828127086274671
knn_housing,random,2,23,115,0.006828127086274671
knn_housing,random,2,24,120,0.006828127086274671
knn_housing,random,3,1,5,0.22569904866989882
knn_housing,random,3,2,10,0.15130292142462282
knn_housing,random,3,3,15,0.031207894036804185
knn_housing,random,3,4,20,0.031207894036804185
knn_housing,random,3,5,25,0.031207894036804185
knn_housing,random,3,6,30,0.018555151741079023
knn_housing,random,3,7,35,0.017130554383139207
knn_housing,random,3,8,40,0.017130554383139207
knn_housing,random,3,9,45,0.017130554383139207
knn_housing,random,3,10,50,0.017130554383139207
knn_housing,random,3,11,55,0.017130554383139207
knn_housing,random,3,12,60,0.0
knn_housing,random,3,13,65,0.0
knn_housing,random,3,14,70,0.0
knn_housing,random,3,15,75,0.0
knn_housing,random,3,16,80,0.0
knn_housing,random,3,17,85,0.0
knn_housing,random,3,18,90,0.0
knn_housing,random,3,19,95,0.0
knn_housing,random,3,20,100,0.0
knn_housing,random,3,21,105,0.006828127086274671
knn_housing,random,3,22,110,0.006828127086274671
knn_housing,random,3,23,115,0.006828127086274671
knn_housing,random,3,24,120,0.006828127086274671
knn_housing,random,4,1,5,0.11834635723018722
knn_housing,random,4,2,10,0.11834635723018722
knn_housing,random,4,3,15,0.08644901462643717
knn_housing,random,4,4,20,0.0
knn_housing,random,4,5,25,0.0
knn_housing,random,4,6,30,0.0
knn_housing,random,4,7,35,0.0
knn_housing,random,4,8,40,0.0
knn_housing,random,4,9,45,0.0
knn_housing,random,4,10,50,0.0
knn_housing,random,4,11,55,0.0
knn_housing,random,4,12,60,0.0
knn_housing,random,4,13,65,0.0
knn_housing,random,4,14,70,0.0
knn_housing,random,4,15,75,0.0
knn_housing,random,4,16,80,0.0
knn_housing,random,4,17,85,0.0
knn_housing,random,4,18,90,0.0
knn_housing,random,4,19,95,0.0
knn_housing,random,4,20,100,0.0
knn_housing,random,4,21,105,0.0
knn_housing,random,4,22,110,0.0
knn_housing,random,4,23,115,0.0
knn_housing,random,4,24,120,0.0
knn_housing,random,5,1,5,0.2481855420031877
knn_housing,random,5,2,10,0.11834635723018722
knn_housing,random,5,3,15,0.11834635723018722
knn_housing,random,5,4,20,0.0441700600920909
knn_housing,random,5,5,25,0.0441700600920909
knn_housing,random,5,6,30,0.0441700600920909
knn_housing,random,5,7,35,0.0441700600920909
knn_housing,random,5,8,40,0.0441700600920909
knn_housing,random,5,9,45,0.006871161467357778
knn_housing,random,5,10,50,0.006871161467357778
knn_housing,random,5,11,55,0.006871161467357778
knn_housing,random,5,12,60,0.006871161467357778
knn_housing,random,5,13,65,0.006871161467357778
knn_housing,random,5,14,70,0.006871161467357778
knn_housing,random,5,15,75,0.006871161467357778
knn_housing,random,5,16,80,0.006871161467357778
knn_housing,random,5,17,85,0.006871161467357778
knn_housing,random,5,18,90,0.006871161467357778
knn_housing,random,5,19,95,0.006871161467357778
knn_housing,random,5,20,100,0.006828127086274671
knn_housing,random,5,21,105,0.006828127086274671
knn_housing,random,5,22,110,0.006828127086274671
knn_housing,random,5,23,115,0.006828127086274671
knn_housing,random,5,24,120,0.006828127086274671
knn_housing,random,6,1,5,0.03726052575908617
knn_housing,random,6,2,10,0.03726052575908617
knn_housing,random,6,3,15,0.03726052575908617
knn_housing,random,6,4,20,0.015402812413925493
knn_housing,random,6,5,25,0.015402812413925493
knn_housing,random,6,6,30,0.015402812413925493
knn_housing,random,6,7,35,0.015402812413925493
knn_housing,random,6,8,40,0.015402812413925493
knn_housing,random,6,9,45,0.015402812413925493
knn_housing,random,6,10,50,0.015402812413925493
knn_housing,random,6,11,55,0.015402812413925493
knn_housing,random,6,12,60,0.015402812413925493
knn_housing,random,6,13,65,0.015402812413925493
knn_housing,random,6,14,70,0.015402812413925493
knn_housing,random,6,15,75,0.015402812413925493
knn_housing,random,6,16,80,0.015402812413925493
knn_housing,random,6,17,85,0.015402812413925493
knn_housing,random,6,18,90,0.015402812413925493
knn_housing,random,6,19,95,0.015402812413925493
knn_housing,random,6,20,100,0.006828127086274671
knn_housing,random,6,21,105,0.006828127086274671
knn_housing,random,6,22,110,0.006828127086274671
knn_housing,random,6,23,115,0.006828127086274671
knn_housing,random,6,24,120,0.006828127086274671
knn_housing,random,7,1,5,0.0
knn_housing,random,7,2,10,0.0
knn_housing,random,7,3,15,0.0
knn_housing,random,7,4,20,0.0
knn_housing,random,7,5,25,0.0
knn_housing,random,7,6,30,0.0
knn_housing,random,7,7,35,0.0
knn_housing,random,7,8,40,0.0
knn_housing,random,7,9,45,0.0
knn_housing,random,7,10,50,0.0
knn_housing,random,7,11,55,0.0
knn_housing,random,7,12,60,0.0
knn_housing,random,7,13,65,0.0
knn_housing,random,7,14,70,0.0
knn_housing,random,7,15,75,0.0
knn_housing,random,7,16,80,0.0
knn_housing,random,7,17,85,0.0
knn_housing,random,7,18,90,0.0
knn_housing,random,7,19,95,0.0
knn_housing,random,7,20,100,0.0
knn_housing,random,7,21,105,0.0
knn_housing,random,7,22,110,0.0
knn_housing,random,7,23,115,0.0
knn_housing,random,7,24,120,0.0
knn_housing,random,8,1,5,0.18759618657544824
knn_housing,random,8,2,10,0.09235558464875121
knn_housing,random,8,3,15,0.05592717657792351
knn_housing,random,8,4,20,0.05592717657792351
knn_housing,random,8,5,25,0.05592717657792351
knn_housing,random,8,6,30,0.05592717657792351
knn_housing,random,8,7,35,0.05592717657792351
knn_housing,random,8,8,40,0.024861617443068473
knn_housing,random,8,9,45,0.015402812413925493
knn_housing,random,8,10,50,0.015402812413925493
knn_housing,random,8,11,55,0.006871161467357778
knn_housing,random,8,12,60,0.006871161467357778
knn_housing,random,8,13,65,0.006871161467357778
knn_housing,random,8,14,70,0.006871161467357778
knn_housing,random,8,15,75,0.006871161467357778
knn_housing,random,8,16,80,0.006871161467357778
knn_housing,random,8,17,85,0.006871161467357778
knn_housing,random,8,18,90,0.006871161467357778
knn_housing,random,8,19,95,0.006871161467357778
knn_housing,random,8,20,100,0.006871161467357778
knn_housing,random,8,21,105,0.006871161467357778
knn_housing,random,8,22,110,0.006871161467357778
knn_housing,random,8,23,115,0.006871161467357778
knn_housing,random,8,24,120,0.006871161467357778
knn_housing,random,9,1,5,0.034854101666787374
knn_housing,random,9,2,10,0.034854101666787374
knn_housing,random,9,3,15,0.034854101666787374
knn_housing,random,9,4,20,0.034854101666787374
knn_housing,random,9,5,25,0.034854101666787374
knn_housing,random,9,6,30,0.034854101666787374
knn_housing,random,9,7,35,0.006828127086274671
knn_housing,random,9,8,40,0.006828127086274671
knn_housing,random,9,9,45,0.006828127086274671
knn_housing,random,9,10,50,0.006828127086274671
knn_housing,random,9,11,55,0.006828127086274671
knn_housing,random,9,12,60,0.006828127086274671
knn_housing,random,9,13,65,0.006828127086274671
knn_housing,random,9,14,70,0.006828127086274671
knn_housing,random,9,15,75,0.006828127086274671
knn_housing,random,9,16,80,0.006828127086274671
knn_housing,random,9,17,85,0.006828127086274671
knn_housing,random,9,18,90,0.006828127086274671
knn_housing,random,9,19,95,0.006828127086274671
knn_housing,random,9,20,100,0.006828127086274671
knn_housing,random,9,21,105,0.006828127086274671
knn_housing,random,9,22,110,0.006828127086274671
knn_housing,random,9,23,115,0.006828127086274671
knn_housing,random,9,24,120,0.006828127086274671
knn_housing,optuna_tpe,0,1,5,0.03546816943923947
knn_housing,optuna_tpe,0,2,10,0.03546816943923947
knn_housing,optuna_tpe,0,3,15,0.024861617443068473
knn_housing,optuna_tpe,0,4,20,0.024861617443068473
knn_housing,optuna_tpe,0,5,25,0.018555151741079023
knn_housing,optuna_tpe,0,6,30,0.018555151741079023
knn_housing,optuna_tpe,0,7,35,0.018555151741079023
knn_housing,optuna_tpe,0,8,40,0.018555151741079023
knn_housing,optuna_tpe,0,9,45,0.018555151741079023
knn_housing,optuna_tpe,0,10,50,0.018555151741079023
knn_housing,optuna_tpe,0,11,55,0.018555151741079023
knn_housing,optuna_tpe,0,12,60,0.018555151741079023
knn_housing,optuna_tpe,0,13,65,0.006828127086274671
knn_housing,optuna_tpe,0,14,70,0.0
knn_housing,optuna_tpe,0,15,75,0.0
knn_housing,optuna_tpe,0,16,80,0.0
knn_housing,optuna_tpe,0,17,85,0.0
knn_housing,optuna_tpe,0,18,90,0.0
knn_housing,optuna_tpe,0,19,95,0.0
knn_housing,optuna_tpe,0,20,100,0.0
knn_housing,optuna_tpe,0,21,105,0.0
knn_housing,optuna_tpe,0,22,110,0.0
knn_housing,optuna_tpe,0,23,115,0.0
knn_housing,optuna_tpe,0,24,120,0.0
knn_housing,optuna_tpe,1,1,5,0.006828127086274671
knn_housing,optuna_tpe,1,2,10,0.006828127086274671
knn_housing,optuna_tpe,1,3,15,0.006828127086274671
knn_housing,optuna_tpe,1,4,20,0.006828127086274671
knn_housing,optuna_tpe,1,5,25,0.006828127086274671
knn_housing,optuna_tpe,1,6,30,0.006828127086274671
knn_housing,optuna_tpe,1,7,35,0.006828127086274671
knn_housing,optuna_tpe,1,8,40,0.006828127086274671
knn_housing,optuna_tpe,1,9,45,0.006828127086274671
knn_housing,optuna_tpe,1,10,50,0.006828127086274671
knn_housing,optuna_tpe,1,11,55,0.006828127086274671
knn_housing,optuna_tpe,1,12,60,0.006828127086274671
knn_housing,optuna_tpe,1,13,65,0.006828127086274671
knn_housing,optuna_tpe,1,14,70,0.006828127086274671
knn_housing,optuna_tpe,1,15,75,0.006828127086274671
knn_housing,optuna_tpe,1,16,80,0.006828127086274671
knn_housing,optuna_tpe,1,17,85,0.006828127086274671
knn_housing,optuna_tpe,1,18,90,0.006828127086274671
knn_housing,optuna_tpe,1,19,95,0.006828127086274671
knn_housing,optuna_tpe,1,20,100,0.006828127086274671
knn_housing,optuna_tpe,1,21,105,0.006828127086274671
knn_housing,optuna_tpe,1,22,110,0.006828127086274671
knn_housing,optuna_tpe,1,23,115,0.006828127086274671
knn_housing,optuna_tpe,1,24,120,0.006828127086274671
knn_housing,optuna_tpe,2,1,5,0.034854101666787374
knn_housing,optuna_tpe,2,2,10,0.017130554383139207
knn_housing,optuna_tpe,2,3,15,0.017130554383139207
knn_housing,optuna_tpe,2,4,20,0.017130554383139207
knn_housing,optuna_tpe,2,5,25,0.017130554383139207
knn_housing,optuna_tpe,2,6,30,0.017130554383139207
knn_housing,optuna_tpe,2,7,35,0.017130554383139207
knn_housing,optuna_tpe,2,8,40,0.017130554383139207
knn_housing,optuna_tpe,2,9,45,0.017130554383139207
knn_housing,optuna_tpe,2,10,50,0.017130554383139207
knn_housing,optuna_tpe,2,11,55,0.017130554383139207
knn_housing,optuna_tpe,2,12,60,0.017130554383139207
knn_housing,optuna_tpe,2,13,65,0.017130554383139207
knn_housing,optuna_tpe,2,14,70,0.017130554383139207
